Weapon name,Operative type,Operative index,FF,Range,A,WBS,D,CD,Crit,AP,Relentless,Ceaseless,Balanced,Brutal,NoCover,Hot,Blast,Fusilade,Torrent,Limited,Heavy,Unwieldy,Silent,Unload Slugs,Smart Targeting,Indirect,Barrage,Detonate,P,CritMW,Rending,Stun,Lashwhip,Reap,Splash
Combi-Melta,Deathwatch Veteran Gunner,74,True,⬟,4,3,6,3,6,2,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,0,4,False,False,False,False,False
Combi-Plasma - Std,Deathwatch Veteran Gunner,74,True,,4,3,5,6,6,1,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Plasma - Super,Deathwatch Veteran Gunner,74,True,,4,3,5,6,6,2,False,False,False,False,False,True,,False,,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Boltgun – Dragonfire,Deathwatch Veteran Gunner,74,True,,4,3,3,4,6,0,False,False,False,False,True,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Boltgun – Hellfire,Deathwatch Veteran Gunner,74,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,True,False,False,False,False
Deathwatch Boltgun – Kraken,Deathwatch Veteran Gunner,74,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Deathwatch Boltgun – Vengeance,Deathwatch Veteran Gunner,74,True,,4,3,4,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Shotgun – Cryptclearer,Deathwatch Veteran Gunner,74,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Shotgun – Wyrmsbreath,Deathwatch Veteran Gunner,74,True,■,4,2,3,4,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Shotgun – Xenopurge,Deathwatch Veteran Gunner,74,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Flamer,Deathwatch Veteran Gunner,74,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Grav-gun,Deathwatch Veteran Gunner,74,True,,4,3,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Meltagun,Deathwatch Veteran Gunner,74,True,⬟,4,3,6,3,6,2,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,4,False,False,False,False,False
Plasma Gun - Std,Deathwatch Veteran Gunner,74,True,,4,3,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Gun - Super,Deathwatch Veteran Gunner,74,True,,4,3,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Deathwatch Veteran Gunner,74,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Frag Cannon-Frag,Deathwatch Veteran Heavy Gunner,75,True,,4,3,4,6,6,0,False,False,False,False,False,False,◯,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Frag Cannon-Shell,Deathwatch Veteran Heavy Gunner,75,True,,4,3,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Bolter,Deathwatch Veteran Heavy Gunner,75,True,,5,3,4,5,6,0,False,False,False,False,False,False,,True,,False,True,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Heavy Flamer,Deathwatch Veteran Heavy Gunner,75,True,⬟,6,3,4,5,6,0,False,False,False,False,False,False,,False,◯,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Infernus Heavy Bolter,Deathwatch Veteran Heavy Gunner,75,True,,5,3,4,5,6,0,False,False,False,False,False,False,,True,,False,True,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Infernus Heavy Flamer,Deathwatch Veteran Heavy Gunner,75,True,⬟,6,3,4,5,6,0,False,False,False,False,False,False,,False,◯,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Missile Launcher Frag,Deathwatch Veteran Heavy Gunner,75,True,,4,3,3,5,6,0,False,False,False,False,False,False,◯,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Missile Launcher Krak,Deathwatch Veteran Heavy Gunner,75,True,,4,3,5,7,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Deathwatch Veteran Heavy Gunner,75,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Boltgun – Dragonfire,Deathwatch Veteran Watch Sergeant,76,True,,4,2,3,4,6,0,False,False,False,False,True,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Boltgun – Hellfire,Deathwatch Veteran Watch Sergeant,76,True,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,True,False,False,False,False
Deathwatch Boltgun – Kraken,Deathwatch Veteran Watch Sergeant,76,True,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Deathwatch Boltgun – Vengeance,Deathwatch Veteran Watch Sergeant,76,True,,4,2,4,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Shotgun – Cryptclearer,Deathwatch Veteran Watch Sergeant,76,True,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Shotgun – Wyrmsbreath,Deathwatch Veteran Watch Sergeant,76,True,■,4,2,3,4,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Shotgun – Xenopurge,Deathwatch Veteran Watch Sergeant,76,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Flamer,Deathwatch Veteran Watch Sergeant,76,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Grav,Deathwatch Veteran Watch Sergeant,76,True,,4,2,4,5,6,1,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Melta,Deathwatch Veteran Watch Sergeant,76,True,⬟,4,2,6,3,6,2,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,0,4,False,False,False,False,False
Combi-Plasma - Std,Deathwatch Veteran Watch Sergeant,76,True,,4,2,5,6,6,1,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Plasma - Super,Deathwatch Veteran Watch Sergeant,76,True,,4,2,5,6,6,2,False,False,False,False,False,True,,False,,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Flamer,Deathwatch Veteran Watch Sergeant,76,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Grav-gun,Deathwatch Veteran Watch Sergeant,76,True,,4,2,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Meltagun,Deathwatch Veteran Watch Sergeant,76,True,⬟,4,2,6,3,6,2,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,4,False,False,False,False,False
Plasma Gun - Std,Deathwatch Veteran Watch Sergeant,76,True,,4,2,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Gun - Super,Deathwatch Veteran Watch Sergeant,76,True,,4,2,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Stalker Pattern Boltgun,Deathwatch Veteran Watch Sergeant,76,True,,4,2,3,4,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Storm Bolter,Deathwatch Veteran Watch Sergeant,76,True,,4,2,3,4,6,0,True,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Pistol,Deathwatch Veteran Watch Sergeant,76,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Grav-Pistol,Deathwatch Veteran Watch Sergeant,76,True,⬟,4,2,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Hand Flamer,Deathwatch Veteran Watch Sergeant,76,True,⬟,4,2,2,2,6,0,False,False,False,False,False,False,,False,▲,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Inferno Pistol,Deathwatch Veteran Watch Sergeant,76,True,■,4,2,5,3,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,3,False,False,False,False,False
Plasma Pistol - Std,Deathwatch Veteran Watch Sergeant,76,True,⬟,4,2,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Super,Deathwatch Veteran Watch Sergeant,76,True,⬟,4,2,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Deathwatch Veteran Watch Sergeant,76,False,,5,2,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Thunder Hammer,Deathwatch Veteran Watch Sergeant,76,False,,5,3,6,8,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Lightning Claw,Deathwatch Veteran Watch Sergeant,76,False,,5,2,4,5,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Lightning Claws,Deathwatch Veteran Watch Sergeant,76,False,,5,2,4,5,5,0,True,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Fist,Deathwatch Veteran Watch Sergeant,76,False,,5,3,5,7,6,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Maul,Deathwatch Veteran Watch Sergeant,76,False,,5,2,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Power Weapon,Deathwatch Veteran Watch Sergeant,76,False,,5,2,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Thunder Hammer,Deathwatch Veteran Watch Sergeant,76,False,,5,3,5,6,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Xenophase Blade,Deathwatch Veteran Watch Sergeant,76,False,,5,2,4,6,5,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Guardian Spear - Ranged,Custodian Guard Warrior,21,True,,4,2,3,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Sentinel Blade - Ranged,Custodian Guard Warrior,21,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Guardian Spear - Melee,Custodian Guard Warrior,21,False,,5,2,5,7,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Sentinel Blade - Melee,Custodian Guard Warrior,21,False,,5,2,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Guardian Spear - Ranged,Custodian Guard Leader,22,True,,4,2,3,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Sentinel Blade - Ranged,Custodian Guard Leader,22,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Guardian Spear - Melee,Custodian Guard Leader,22,False,,5,2,5,7,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Sentinel Blade - Melee,Custodian Guard Leader,22,False,,5,2,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Sister of Silence Prosecutor,23,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gun Butt,Sister of Silence Prosecutor,23,False,,4,3,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Flamer,Sister of Silence Witchseeker,24,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gun Butt,Sister of Silence Witchseeker,24,False,,4,3,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Executioner Greatblade,Sister of Silence Vigilator,25,False,,4,3,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Sister of Silence Superior,26,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Flamer,Sister of Silence Superior,26,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Executioner Greatblade,Sister of Silence Superior,26,False,,4,3,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gun Butt,Sister of Silence Superior,26,False,,4,3,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Doombolt,Aspiring Sorcerer,33,True,,4,3,3,3,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,2,False,False,False,False,False
Firestorm,Aspiring Sorcerer,33,True,,5,4,2,2,6,0,False,False,False,False,False,False,▲,False,,False,False,False,False,False,False,True,True,False,0,2,False,False,False,False,False
Immaterial Surge,Aspiring Sorcerer,33,False,0,0,0,0,0,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Twist of Fate,Aspiring Sorcerer,33,False,0,0,0,0,0,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Inferno Boltgun,Rubric Marine Warrior,30,True,,4,3,3,4,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Rubric Marine Warrior,30,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Soulreaper Cannon,Rubric Marine Gunner,31,True,,6,3,3,4,6,1,False,False,False,False,False,False,,True,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Warpflamer,Rubric Marine Gunner,31,True,⬟,5,2,4,5,6,1,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Rubric Marine Gunner,31,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Inferno Boltgun,Rubric Marine Icon Bearer,32,True,,4,3,3,4,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Rubric Marine Icon Bearer,32,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Inferno Bolt Pistol,Aspiring Sorcerer,33,True,⬟,4,2,3,4,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Std,Aspiring Sorcerer,33,True,⬟,4,2,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Super,Aspiring Sorcerer,33,True,⬟,4,2,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Warpflame Pistol,Aspiring Sorcerer,33,True,⬟,4,2,2,3,6,1,False,False,False,False,False,False,,False,▲,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Force Stave,Aspiring Sorcerer,33,False,,4,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Autopistol,Tzaangor Fighter,34,True,⬟,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Tzaangor Fighter,34,False,,4,4,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Tzaangor Blades,Tzaangor Fighter,34,False,,4,4,4,5,6,0,True,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Dagger,Tzaangor Icon Bearer,35,True,,4,4,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Dagger,Tzaangor Horn Bearer,36,True,,4,4,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Autopistol,Twistbray,37,True,⬟,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Twistbray,37,False,,4,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Tzaangor Blades,Twistbray,37,False,,4,3,4,5,6,0,True,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Chaos Space Marine Warrior,42,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Pistol,Chaos Space Marine Warrior,42,True,⬟,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Chaos Space Marine Warrior,42,False,,4,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Chaos Space Marine Warrior,42,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Flamer,Chaos Space Marine Gunner,43,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Meltagun,Chaos Space Marine Gunner,43,True,⬟,4,3,6,3,6,2,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,4,False,False,False,False,False
Plasma Gun - Std,Chaos Space Marine Gunner,43,True,,4,3,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Gun - Super,Chaos Space Marine Gunner,43,True,,4,3,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Chaos Space Marine Gunner,43,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Bolter,Chaos Space Marine Heavy Gunner,44,True,,5,3,4,5,6,0,False,False,False,False,False,False,,True,,False,True,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Missile Launcher Frag,Chaos Space Marine Heavy Gunner,44,True,,4,3,3,5,6,0,False,False,False,False,False,False,◯,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Missile Launcher Krak,Chaos Space Marine Heavy Gunner,44,True,,4,3,5,7,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Chaos Space Marine Heavy Gunner,44,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Chaos Space Marine Icon Bearer,45,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Pistol,Chaos Space Marine Icon Bearer,45,True,⬟,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Chaos Space Marine Icon Bearer,45,False,,4,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Chaos Space Marine Icon Bearer,45,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Chaos Space Marine Aspiring Champion,46,True,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Pistol,Chaos Space Marine Aspiring Champion,46,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Std,Chaos Space Marine Aspiring Champion,46,True,⬟,4,2,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Super,Chaos Space Marine Aspiring Champion,46,True,⬟,4,2,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Chaos Space Marine Aspiring Champion,46,False,,4,2,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Chaos Space Marine Aspiring Champion,46,False,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Fist,Chaos Space Marine Aspiring Champion,46,False,,5,2,5,7,6,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Weapon,Chaos Space Marine Aspiring Champion,46,False,,5,2,4,6,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Autogun,Chaos Cultist Fighter,47,True,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Autopistol,Chaos Cultist Fighter,47,True,⬟,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Brutal Assault Weapon,Chaos Cultist Fighter,47,False,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gun Butt,Chaos Cultist Fighter,47,False,,3,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Flamer,Chaos Cultist Gunner,48,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Stubber,Chaos Cultist Gunner,48,True,,5,4,3,4,6,0,False,True,False,False,False,False,,True,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gun Butt,Chaos Cultist Gunner,48,False,,3,3,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Autogun,Chaos Cultist Champion,49,True,,4,3,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Autopistol,Chaos Cultist Champion,49,True,⬟,4,3,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Shotgun,Chaos Cultist Champion,49,True,⬟,4,2,3,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Brutal Assault Weapon,Chaos Cultist Champion,49,False,,4,3,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gun Butt,Chaos Cultist Champion,49,False,,3,3,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gauss Flayer,Necron Warrior,195,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gauss Reaper,Necron Warrior,195,True,⬟,4,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Bayonet,Necron Warrior,195,False,,3,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gauss Blaster,Immortal Warrior,196,True,,4,3,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Tesla Carbine,Immortal Warrior,196,True,,4,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,1
Bayonet,Immortal Warrior,196,False,,3,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Gauss Blaster,Immortal Leader,197,True,,4,2,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Tesla Carbine,Immortal Leader,197,True,,4,2,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,1
Bayonet,Immortal Leader,197,False,,3,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Flayer Claws,Flayed One Warrior,198,False,,5,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,True,False,False,False,False
Flayer Claws,Flayed One Leader,199,False,,5,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,True,False,False,False,False
Synaptic Disintegrator,Deathmark Warrior,200,True,,4,2,4,4,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,1,False,False,False,False,False
Fists,Deathmark Warrior,200,False,,3,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Synaptic Disintegrator,Deathmark Leader,201,True,,4,2,4,4,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,1,False,False,False,False,False
Fists,Deathmark Leader,201,False,,3,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Shuriken Pistol,Player Warrior,29,True,⬟,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,True,False,False,False,False
